aligned_date,headline,text,section,url
2022-09-01,‘Defund the Police’ Is Dead. Now What?,Some said it was dumb.,Opinion,https://www.nytimes.com/2022/08/31/opinion/defund-the-police.html
2022-09-01,"Mary Peltola, a Democrat, Defeats Sarah Palin in Alaska’s Special House Election","In an upset with the potential to reverberate nationally, Mary Peltola has won a special House election in Alaska, according to The Associated Press, and will finish the remaining few months of the term of Representative Don Young, who died in March after serving nearly 50 years as his state’s lone congressman.",U.S.,https://www.nytimes.com/2022/08/31/us/politics/mary-peltola-alaska-special-election.html
2022-09-01,How Reagan and Bush Overcame Skepticism to Collaborate With Gorbachev,"WASHINGTON — For his first four years in office, President Ronald Reagan had a tough time forging any kind of relationship with his counterparts in the Soviet Union. “They kept dying on me,” he later explained. It fell to his vice president, George H.W. Bush, to attend the funerals. “You die, I fly” became Bush’s wry motto.",U.S.,https://www.nytimes.com/2022/08/31/us/politics/reagan-bush-gorbachev.html
2022-09-01,Who’s Who in Serena Williams’s Player’s Box,"Her entourage has included her 4-year-old daughter, two sisters and a handful of other celebrities.",Sports,https://www.nytimes.com/interactive/2022/08/31/sports/tennis/serena-williams-players-box-us-open.html
2022-09-01,Alaska Governor Primary Election Results,See full results and maps from the Alaska primary election.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-alaska-governor.html
2022-09-01,Alaska At-Large Congressional District Special Election Results,See full results and maps from the Alaska special election.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-alaska-us-house-special.html
2022-09-01,Wyoming Secretary of State Primary Election Results,See full results and maps from the Wyoming primary elections.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-wyoming-secretary-of-state.html
2022-09-01,Wyoming Governor Primary Election Results,See full results and maps from the Wyoming primary elections.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-wyoming-governor.html
2022-09-01,Alaska At-Large Congressional District Primary Election Results,See full results and maps from the Alaska primary election.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-alaska-us-house-district-1.html
2022-09-01,Alaska U.S. Senate Primary Election Results,See full results and maps from the Alaska primary election.,U.S.,https://www.nytimes.com/interactive/2022/08/16/us/elections/results-alaska-us-senate.html
2022-09-01,U.S. Restricts Sales of Sophisticated Chips to China and Russia,"The Biden administration has imposed new restrictions on sales of some sophisticated computer chips to China and Russia, the U.S. government’s latest attempt to use semiconductors as a tool to hobble rivals’ advances in fields such as high-performance computing and artificial intelligence.",Technology,https://www.nytimes.com/2022/08/31/technology/gpu-chips-china-russia.html
2022-09-01,Serena Williams’s Magical Run at the U.S. Open Isn’t Over Yet,"The U.S. Open threw the closest thing to a farewell celebration that Serena Williams would allow for her opening-round match Monday night. But if a party was all that the 23-time Grand Slam singles champion wanted, she could have thrown herself one and skipped all those hours of sweat on the hard courts back home in Florida.",Sports,https://www.nytimes.com/2022/08/31/sports/tennis/serena-williams-us-open-win.html
2022-09-01,Jumbo Jet,"THURSDAY PUZZLE — We all have our weaknesses, and one of mine is the topic of today’s crossword theme. And yet, I had a great time solving John Wrenholt’s puzzle. It didn’t really require specialized knowledge, and it kept a smile on my face as the theme revealed itself.",Crosswords & Games,https://www.nytimes.com/2022/08/31/crosswords/daily-puzzle-2022-09-01.html
2022-09-01,Serena Williams Will Face Ajla Tomljanovic in the Third Round,"The scene was quieter on the much smaller Court 7, with only a few dozen people sitting on the metal bleachers on Wednesday night to watch Ajla Tomljanovic of Australia defeat Evgeniya Rodina of Russia in three sets.",Sports,https://www.nytimes.com/2022/08/31/sports/tennis/serena-williams-ajla-tomljanovic-third-round.html
2022-09-01,Trump’s Lawyers Renew Push for Special Master in Documents Inquiry,"WASHINGTON — Former President Donald J. Trump’s legal team on Wednesday aggressively renewed its push for an independent arbiter to review documents the F.B.I. seized in its Aug. 8 search of his Florida residence, telling a federal judge that he had merely possessed “his own presidential records.”",U.S.,https://www.nytimes.com/2022/08/31/us/politics/trump-court-documents.html
2022-09-01,"It Was Anett Kontaveit Against Serena Williams, and the Crowd","Anett Kontaveit walked out of the players’ tunnel first, with barely a notice from the audience in Arthur Ashe Stadium, which was half full at the time. She made a small waving gesture, to no one in particular, and then went to her chair to prepare for her role as the villain in the biggest tennis spectacle of her life: the Serena Williams U.S. Open.",Sports,https://www.nytimes.com/2022/08/31/sports/tennis/serena-williams-kontaveit-crowd-us-open.html
2022-09-01,"Quotation of the Day: Taking Aim, With Tanks, at Gorbachev’s Legacy",“They gave us the gift of at least 30 years of life without the threat of a global nuclear war. We have wasted this gift. The gift does not exist anymore.”,Today’s Paper,https://www.nytimes.com/2022/09/01/todayspaper/quotation-of-the-day-taking-aim-with-tanks-at-gorbachevs-legacy.html
2022-09-01,"Corrections: Sept. 1, 2022","An article on Wednesday about the rescheduling of the Artemis I mission launch because of an engine problem misstated the name of the launch weather officer. He is Mark Burger, not Marc Berger.",Corrections,https://www.nytimes.com/2022/09/01/pageoneplus/corrections-sept-1-2022.html
2022-09-01,The Pandemic Erased Two Decades of Progress in Math and Reading,"National test results released on Thursday showed in stark terms the pandemic’s devastating effects on American schoolchildren, with the performance of 9-year-olds in math and reading dropping to the levels from two decades ago. ",U.S.,https://www.nytimes.com/2022/09/01/us/national-test-scores-math-reading-pandemic.html
2022-09-01,Where Exactly Is Times Square? It’s Complicated.,"Good morning. It’s Thursday. Today we will look at Times Square — what its boundaries are, and why that question has suddenly become important. We will also look at tennis, New York City style, as it is played on public courts.",New York,https://www.nytimes.com/2022/09/01/nyregion/where-exactly-is-times-square-its-complicated.html
2022-09-01,Your Thursday Briefing,"After Mikhail Gorbachev died at 91, all eyes turned to Vladimir Putin, the leader of Russia.",Briefing,https://www.nytimes.com/2022/09/01/briefing/putin-gorbachev-russia-draft.html
2022-09-01,These 12 Teachers Don’t See Themselves as Superheroes,Twelve public school teachers joined Times Opinion to discuss the state of education today.,Opinion,https://www.nytimes.com/interactive/2022/09/01/opinion/us-school-teachers.html
2022-09-01,Debt-Stricken Sri Lanka Reaches Initial Deal for I.M.F. Bailout,"COLOMBO, Sri Lanka — Sri Lanka and the International Monetary Fund on Thursday reached a preliminary agreement on a bailout package as the bankrupt island nation tries to rebuild trust with lenders and find a way out of a crippling economic crisis that toppled its president.",World,https://www.nytimes.com/2022/09/01/world/asia/sri-lanka-imf-bailout.html
2022-09-01,"Pencil, chalk and first-aid kits: Ukrainian children return to school in the midst of war.","BUCHA, Ukraine — The bodies that littered the school playground in April are gone. The blood on the walls has been scrubbed clean and workers were repairing shattered windows.",World,https://www.nytimes.com/2022/09/01/world/europe/pencil-chalk-and-first-aid-kits-ukrainian-children-return-to-school-in-the-midst-of-war.html
